Client,Feature1,Feature2,Feature3,Feature4,Feature5,Label
0,0.0,40.332,-0.11315,0.0,0.0,4
0,0.0,40.323,-0.11328,0.0,0.0,4
0,1.0,40.314,-0.11341,0.0,0.0,0
0,1.0,40.305,-0.11353,40.305,0.0,2
0,1.0,0.0,-0.68907,-40.287,-40.305,1
0,0.0,40.287,-0.11379,0.0,40.287,4
0,0.0,40.278,-0.11392,0.0,0.0,4
0,1.0,40.269,-0.11405,0.0,0.0,0
0,0.0,40.26,-0.11418,0.0,0.0,4
0,1.0,40.251,-0.11431,0.0,0.0,0
0,1.0,40.242,-0.11443,0.0,0.0,0
0,1.0,40.233,-0.11456,0.0,0.0,0
0,0.0,40.224,-0.11469,0.0,0.0,4
0,1.0,40.215,-0.11482,0.0,0.0,0
0,0.0,40.206,-0.11495,0.0,0.0,4
0,0.0,40.197,-0.11508,0.0,0.0,4
0,0.0,40.188,-0.11521,0.0,0.0,4
0,1.0,40.179,-0.11533,0.0,0.0,0
0,0.0,40.17,-0.11546,0.0,0.0,4
0,0.0,40.161,-0.11559,0.0,0.0,4
0,1.0,40.152,-0.11572,0.0,0.0,0
0,1.0,40.143,-0.11585,0.0,0.0,0
0,0.0,40.134,-0.11598,0.0,0.0,4
0,0.0,40.125,-0.1161,0.0,0.0,4
0,1.0,40.116,-0.11623,0.0,0.0,0
0,1.0,40.107,-0.11636,0.0,0.0,0
0,0.0,40.098,-0.11649,0.0,0.0,4
0,0.0,40.089,-0.11662,0.0,0.0,4
0,1.0,40.079,-0.11676,0.0,0.0,0
0,0.0,40.07,-0.11689,0.0,0.0,4
0,1.0,40.061,-0.11702,0.0,0.0,0
0,1.0,40.052,-0.11715,0.0,0.0,0
0,0.0,40.043,-0.11728,0.0,0.0,4
0,0.0,40.034,-0.1174,0.0,0.0,4
0,0.0,40.025,-0.11753,0.0,0.0,4
0,1.0,40.016,-0.11766,0.0,0.0,0
0,1.0,40.007,-0.11779,0.0,0.0,0
0,1.0,39.998,-0.11792,0.0,0.0,0
0,1.0,39.989,-0.11805,0.0,0.0,0
0,0.0,39.98,-0.11818,0.0,0.0,4
0,1.0,39.971,-0.1183,0.0,0.0,0
0,1.0,39.962,-0.11843,0.0,0.0,0
0,0.0,39.953,-0.11856,0.0,0.0,4
0,1.0,39.944,-0.11869,0.0,0.0,0
0,1.0,39.935,-0.11882,0.0,0.0,0
0,0.0,39.926,-0.11895,0.0,0.0,4
0,1.0,39.917,-0.11907,0.0,0.0,0
0,0.0,39.908,-0.1192,0.0,0.0,4
0,1.0,39.899,-0.11933,0.0,0.0,0
0,0.0,39.89,-0.11946,0.0,0.0,4
0,1.0,39.881,-0.11959,0.0,0.0,0
0,1.0,39.872,-0.11972,0.0,0.0,0
0,1.0,39.863,-0.11985,0.0,0.0,0
0,1.0,39.854,-0.11997,39.854,0.0,2
0,1.0,0.0,-0.68907,-39.836,-39.854,1
0,0.0,39.836,-0.12023,0.0,39.836,4
0,1.0,39.827,-0.12036,0.0,0.0,0
0,0.0,39.818,-0.12049,0.0,0.0,4
0,1.0,39.809,-0.12062,0.0,0.0,0
0,0.0,39.8,-0.12075,0.0,0.0,4
0,0.0,39.791,-0.12087,0.0,0.0,4
0,0.0,39.782,-0.121,0.0,0.0,4
0,1.0,39.773,-0.12113,0.0,0.0,0
0,1.0,39.764,-0.12126,0.0,0.0,0
0,0.0,39.755,-0.12139,0.0,0.0,4
0,0.0,39.746,-0.12152,0.0,0.0,4
0,0.0,39.737,-0.12165,0.0,0.0,4
0,0.0,39.728,-0.12177,0.0,0.0,4
0,1.0,39.719,-0.1219,0.0,0.0,0
0,0.0,39.71,-0.12203,0.0,0.0,4
0,0.0,39.701,-0.12216,0.0,0.0,4
0,1.0,39.692,-0.12229,0.0,0.0,0
0,1.0,39.683,-0.12242,0.0,0.0,0
0,1.0,39.674,-0.12254,0.0,0.0,0
0,0.0,39.665,-0.12267,0.0,0.0,4
0,0.0,39.656,-0.1228,0.0,0.0,4
0,0.0,39.647,-0.12293,0.0,0.0,4
0,1.0,39.638,-0.12306,0.0,0.0,0
0,0.0,39.629,-0.12319,0.0,0.0,4
0,0.0,39.62,-0.12332,0.0,0.0,4
0,1.0,39.611,-0.12344,0.0,0.0,0
0,1.0,39.602,-0.12357,0.0,0.0,0
0,0.0,39.593,-0.1237,0.0,0.0,4
0,0.0,39.584,-0.12383,0.0,0.0,4
0,1.0,39.575,-0.12396,0.0,0.0,0
0,0.0,39.566,-0.12409,0.0,0.0,4
0,0.0,39.557,-0.12422,0.0,0.0,4
0,1.0,39.548,-0.12434,0.0,0.0,0
0,0.0,39.539,-0.12447,0.0,0.0,4
0,1.0,39.53,-0.1246,0.0,0.0,0
0,0.0,39.521,-0.12473,0.0,0.0,4
0,0.0,39.512,-0.12486,0.0,0.0,4
0,1.0,39.503,-0.12499,0.0,0.0,0
0,1.0,39.494,-0.12512,0.0,0.0,0
0,1.0,39.485,-0.12524,0.0,0.0,0
0,1.0,39.476,-0.12537,0.0,0.0,0
0,0.0,39.466,-0.12551,0.0,0.0,4
0,0.0,39.457,-0.12564,0.0,0.0,4
0,1.0,39.448,-0.12577,0.0,0.0,0
0,0.0,39.439,-0.1259,0.0,0.0,4
0,0.0,39.43,-0.12603,0.0,0.0,4
0,1.0,39.421,-0.12616,0.0,0.0,0
0,1.0,39.412,-0.12629,0.0,0.0,0
0,0.0,39.403,-0.12641,39.403,0.0,2
0,1.0,0.0,-0.68907,-39.385,-39.403,1
0,0.0,39.385,-0.12667,0.0,39.385,4
0,1.0,39.376,-0.1268,0.0,0.0,0
0,1.0,39.367,-0.12693,0.0,0.0,0
0,1.0,39.358,-0.12706,0.0,0.0,0
0,1.0,39.349,-0.12719,0.0,0.0,0
0,1.0,39.34,-0.12731,0.0,0.0,0
0,0.0,39.331,-0.12744,0.0,0.0,4
0,0.0,39.322,-0.12757,0.0,0.0,4
0,0.0,39.313,-0.1277,0.0,0.0,4
0,1.0,39.304,-0.12783,0.0,0.0,0
0,1.0,39.295,-0.12796,0.0,0.0,0
0,1.0,39.286,-0.12809,0.0,0.0,0
0,1.0,39.277,-0.12821,0.0,0.0,0
0,0.0,39.268,-0.12834,0.0,0.0,4
0,1.0,39.259,-0.12847,0.0,0.0,0
0,1.0,39.25,-0.1286,0.0,0.0,0
0,1.0,39.241,-0.12873,0.0,0.0,0
0,0.0,39.232,-0.12886,0.0,0.0,4
0,0.0,39.223,-0.12898,0.0,0.0,4
0,1.0,39.214,-0.12911,0.0,0.0,0
0,1.0,39.205,-0.12924,0.0,0.0,0
0,1.0,39.196,-0.12937,0.0,0.0,0
0,0.0,39.187,-0.1295,0.0,0.0,4
0,1.0,39.178,-0.12963,0.0,0.0,0
0,0.0,39.169,-0.12976,0.0,0.0,4
0,0.0,39.16,-0.12988,0.0,0.0,4
0,0.0,39.151,-0.13001,0.0,0.0,4
0,0.0,39.142,-0.13014,0.0,0.0,4
0,1.0,39.133,-0.13027,0.0,0.0,0
0,1.0,39.124,-0.1304,0.0,0.0,0
0,0.0,39.115,-0.13053,0.0,0.0,4
0,1.0,39.106,-0.13066,0.0,0.0,0
0,0.0,39.097,-0.13078,0.0,0.0,4
0,0.0,39.088,-0.13091,0.0,0.0,4
0,1.0,39.079,-0.13104,0.0,0.0,0
0,0.0,39.07,-0.13117,0.0,0.0,4
0,1.0,39.061,-0.1313,0.0,0.0,0
0,0.0,39.052,-0.13143,0.0,0.0,4
0,1.0,39.043,-0.13156,0.0,0.0,0
0,0.0,39.034,-0.13168,0.0,0.0,4
0,1.0,39.025,-0.13181,0.0,0.0,0
0,1.0,39.016,-0.13194,0.0,0.0,0
0,1.0,39.007,-0.13207,0.0,0.0,0
0,0.0,38.998,-0.1322,0.0,0.0,4
0,0.0,38.989,-0.13233,0.0,0.0,4
0,1.0,38.98,-0.13245,0.0,0.0,0
0,1.0,38.971,-0.13258,0.0,0.0,0
0,0.0,38.962,-0.13271,0.0,0.0,4
0,0.0,38.953,-0.13284,38.953,0.0,2
0,1.0,0.0,-0.68907,-38.935,-38.953,1
0,1.0,38.935,-0.1331,0.0,38.935,0
0,0.0,38.926,-0.13323,0.0,0.0,4
0,0.0,38.917,-0.13335,0.0,0.0,4
0,0.0,38.908,-0.13348,0.0,0.0,4
0,0.0,38.899,-0.13361,0.0,0.0,4
0,1.0,38.89,-0.13374,0.0,0.0,0
0,0.0,38.881,-0.13387,0.0,0.0,4
0,0.0,38.872,-0.134,0.0,0.0,4
0,0.0,38.863,-0.13413,0.0,0.0,4
0,0.0,38.853,-0.13427,0.0,0.0,4
0,1.0,38.844,-0.1344,0.0,0.0,0
0,1.0,38.835,-0.13453,0.0,0.0,0
0,1.0,38.826,-0.13465,0.0,0.0,0
0,1.0,38.817,-0.13478,0.0,0.0,0
0,1.0,38.808,-0.13491,0.0,0.0,0
0,0.0,38.799,-0.13504,0.0,0.0,4
0,0.0,38.79,-0.13517,0.0,0.0,4
0,0.0,38.781,-0.1353,0.0,0.0,4
0,0.0,38.772,-0.13542,0.0,0.0,4
0,1.0,38.763,-0.13555,0.0,0.0,0
0,1.0,38.754,-0.13568,0.0,0.0,0
0,1.0,38.745,-0.13581,0.0,0.0,0
0,1.0,38.736,-0.13594,0.0,0.0,0
0,1.0,38.727,-0.13607,0.0,0.0,0
0,0.0,38.718,-0.1362,0.0,0.0,4
0,1.0,38.709,-0.13632,0.0,0.0,0
0,1.0,38.7,-0.13645,0.0,0.0,0
0,0.0,38.691,-0.13658,0.0,0.0,4
0,0.0,38.682,-0.13671,0.0,0.0,4
0,0.0,38.673,-0.13684,0.0,0.0,4
0,1.0,38.664,-0.13697,0.0,0.0,0
0,1.0,38.655,-0.1371,0.0,0.0,0
0,0.0,38.646,-0.13722,0.0,0.0,4
0,1.0,38.637,-0.13735,0.0,0.0,0
0,1.0,38.628,-0.13748,0.0,0.0,0
0,0.0,38.619,-0.13761,0.0,0.0,4
0,1.0,38.61,-0.13774,0.0,0.0,0
0,1.0,38.601,-0.13787,0.0,0.0,0
0,1.0,38.592,-0.138,0.0,0.0,0
0,1.0,38.583,-0.13812,0.0,0.0,0
0,1.0,38.574,-0.13825,0.0,0.0,0
0,0.0,38.565,-0.13838,0.0,0.0,4
0,0.0,38.556,-0.13851,0.0,0.0,4
0,0.0,38.547,-0.13864,0.0,0.0,4
0,0.0,38.538,-0.13877,0.0,0.0,4
0,1.0,38.529,-0.13889,0.0,0.0,0
0,0.0,38.52,-0.13902,0.0,0.0,4
0,1.0,38.511,-0.13915,0.0,0.0,0
0,0.0,38.502,-0.13928,38.502,0.0,2
0,1.0,0.0,-0.68907,-38.484,-38.502,1
0,1.0,38.484,-0.13954,0.0,38.484,0
0,0.0,38.475,-0.13967,0.0,0.0,4
0,0.0,38.466,-0.13979,0.0,0.0,4
0,1.0,38.457,-0.13992,0.0,0.0,0
0,1.0,38.448,-0.14005,0.0,0.0,0
0,0.0,38.439,-0.14018,0.0,0.0,4
0,1.0,38.43,-0.14031,0.0,0.0,0
0,0.0,38.421,-0.14044,0.0,0.0,4
0,0.0,38.412,-0.14057,0.0,0.0,4
0,1.0,38.403,-0.14069,0.0,0.0,0
0,1.0,38.394,-0.14082,0.0,0.0,0
0,1.0,38.385,-0.14095,0.0,0.0,0
0,0.0,38.376,-0.14108,0.0,0.0,4
0,0.0,38.367,-0.14121,0.0,0.0,4
0,0.0,38.358,-0.14134,0.0,0.0,4
0,0.0,38.349,-0.14147,0.0,0.0,4
0,0.0,38.34,-0.14159,0.0,0.0,4
0,0.0,38.331,-0.14172,0.0,0.0,4
0,0.0,38.322,-0.14185,0.0,0.0,4
0,0.0,38.313,-0.14198,0.0,0.0,4
0,1.0,38.304,-0.14211,0.0,0.0,0
0,1.0,38.295,-0.14224,0.0,0.0,0
0,0.0,38.286,-0.14236,0.0,0.0,4
0,1.0,38.277,-0.14249,0.0,0.0,0
0,0.0,38.268,-0.14262,0.0,0.0,4
0,0.0,38.259,-0.14275,0.0,0.0,4
0,1.0,38.25,-0.14288,0.0,0.0,0
0,1.0,38.24,-0.14302,0.0,0.0,0
0,1.0,38.231,-0.14315,0.0,0.0,0
0,0.0,38.222,-0.14328,0.0,0.0,4
0,0.0,38.213,-0.14341,0.0,0.0,4
0,1.0,38.204,-0.14354,0.0,0.0,0
0,0.0,38.195,-0.14366,0.0,0.0,4
0,0.0,38.186,-0.14379,0.0,0.0,4
0,0.0,38.177,-0.14392,0.0,0.0,4
0,0.0,38.168,-0.14405,0.0,0.0,4
0,1.0,38.159,-0.14418,0.0,0.0,0
0,0.0,38.15,-0.14431,0.0,0.0,4
0,1.0,38.141,-0.14444,0.0,0.0,0
0,1.0,38.132,-0.14456,0.0,0.0,0
0,1.0,38.123,-0.14469,0.0,0.0,0
0,1.0,38.114,-0.14482,0.0,0.0,0
0,0.0,38.105,-0.14495,0.0,0.0,4
0,1.0,38.096,-0.14508,0.0,0.0,0
0,1.0,38.087,-0.14521,0.0,0.0,0
0,1.0,38.078,-0.14534,0.0,0.0,0
0,0.0,38.069,-0.14546,0.0,0.0,4
0,0.0,38.06,-0.14559,0.0,0.0,4
0,1.0,38.051,-0.14572,38.051,0.0,2
0,0.0,0.0,-0.68907,-38.033,-38.051,1
0,0.0,38.033,-0.14598,0.0,38.033,4
0,1.0,38.024,-0.14611,0.0,0.0,0
0,1.0,38.015,-0.14623,0.0,0.0,0
0,1.0,38.006,-0.14636,0.0,0.0,0
0,0.0,37.997,-0.14649,0.0,0.0,4
0,1.0,37.988,-0.14662,0.0,0.0,0
0,1.0,37.979,-0.14675,0.0,0.0,0
0,1.0,37.97,-0.14688,0.0,0.0,0
0,0.0,37.961,-0.14701,0.0,0.0,4
0,0.0,37.952,-0.14713,0.0,0.0,4
0,0.0,37.943,-0.14726,0.0,0.0,4
0,0.0,37.934,-0.14739,0.0,0.0,4
0,0.0,37.925,-0.14752,0.0,0.0,4
0,1.0,37.916,-0.14765,0.0,0.0,0
0,1.0,37.907,-0.14778,0.0,0.0,0
0,1.0,37.898,-0.14791,0.0,0.0,0
0,0.0,37.889,-0.14803,0.0,0.0,4
0,0.0,37.88,-0.14816,0.0,0.0,4
0,1.0,37.871,-0.14829,0.0,0.0,0
0,1.0,37.862,-0.14842,0.0,0.0,0
0,0.0,37.853,-0.14855,0.0,0.0,4
0,0.0,37.844,-0.14868,0.0,0.0,4
0,0.0,37.835,-0.1488,0.0,0.0,4
0,1.0,37.826,-0.14893,0.0,0.0,0
0,1.0,37.817,-0.14906,0.0,0.0,0
0,1.0,37.808,-0.14919,0.0,0.0,0
0,0.0,37.799,-0.14932,0.0,0.0,4
0,0.0,37.79,-0.14945,0.0,0.0,4
0,0.0,37.781,-0.14958,0.0,0.0,4
0,1.0,37.772,-0.1497,0.0,0.0,0
0,1.0,37.763,-0.14983,0.0,0.0,0
0,1.0,37.754,-0.14996,0.0,0.0,0
0,0.0,37.745,-0.15009,0.0,0.0,4
0,0.0,37.736,-0.15022,0.0,0.0,4
0,0.0,37.727,-0.15035,0.0,0.0,4
0,0.0,37.718,-0.15048,0.0,0.0,4
0,1.0,37.709,-0.1506,0.0,0.0,0
0,1.0,37.7,-0.15073,0.0,0.0,0
0,0.0,37.691,-0.15086,0.0,0.0,4
0,0.0,37.682,-0.15099,0.0,0.0,4
0,0.0,37.673,-0.15112,0.0,0.0,4
0,0.0,37.664,-0.15125,0.0,0.0,4
0,1.0,37.655,-0.15138,0.0,0.0,0
0,0.0,37.646,-0.1515,0.0,0.0,4
0,1.0,37.637,-0.15163,0.0,0.0,0
0,1.0,37.627,-0.15178,0.0,0.0,0
0,0.0,37.618,-0.1519,0.0,0.0,4
0,1.0,37.609,-0.15203,0.0,0.0,0
0,1.0,37.6,-0.15216,37.6,0.0,2
0,1.0,0.0,-0.68907,-37.582,-37.6,1
0,1.0,37.582,-0.15242,0.0,37.582,0
0,0.0,37.573,-0.15255,0.0,0.0,4
0,0.0,37.564,-0.15267,0.0,0.0,4
0,1.0,37.555,-0.1528,0.0,0.0,0
0,0.0,37.546,-0.15293,0.0,0.0,4
0,1.0,37.537,-0.15306,0.0,0.0,0
0,1.0,37.528,-0.15319,0.0,0.0,0
0,1.0,37.519,-0.15332,0.0,0.0,0
0,1.0,37.51,-0.15345,0.0,0.0,0
0,1.0,37.501,-0.15357,0.0,0.0,0
0,1.0,37.492,-0.1537,0.0,0.0,0
0,1.0,37.483,-0.15383,0.0,0.0,0
0,0.0,37.474,-0.15396,0.0,0.0,4
0,1.0,37.465,-0.15409,0.0,0.0,0
0,1.0,37.456,-0.15422,0.0,0.0,0
0,0.0,37.447,-0.15435,0.0,0.0,4
0,0.0,37.438,-0.15447,0.0,0.0,4
0,0.0,37.429,-0.1546,0.0,0.0,4
0,1.0,37.42,-0.15473,0.0,0.0,0
0,0.0,37.411,-0.15486,0.0,0.0,4
0,0.0,37.402,-0.15499,0.0,0.0,4
0,0.0,37.393,-0.15512,0.0,0.0,4
0,0.0,37.384,-0.15525,0.0,0.0,4
0,0.0,37.375,-0.15537,0.0,0.0,4
0,1.0,37.366,-0.1555,0.0,0.0,0
0,1.0,37.357,-0.15563,0.0,0.0,0
0,1.0,37.348,-0.15576,0.0,0.0,0
0,0.0,37.339,-0.15589,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,37.33,0.0,2
0,1.0,0.0,-0.68907,-37.33,-37.33,1
0,1.0,37.33,-0.15602,0.0,37.33,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,37.33,0.0,2
0,1.0,0.0,-0.68907,-37.33,-37.33,1
0,1.0,37.33,-0.15602,0.0,37.33,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,37.33,0.0,2
0,1.0,0.0,-0.68907,-37.33,-37.33,1
0,0.0,37.33,-0.15602,0.0,37.33,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,37.33,0.0,2
0,0.0,0.0,-0.68907,-37.33,-37.33,1
0,1.0,37.33,-0.15602,0.0,37.33,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,0.0,37.33,-0.15602,0.0,0.0,4
0,0.0,37.33,-0.15602,0.0,0.0,4
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
0,1.0,37.33,-0.15602,0.0,0.0,0
